video_link,spot_products,brand_name,spot_language,brand_parent_name,spot_description
https://d3npuic909260z.cloudfront.net/003/422/836/OFSx.mp4,Dos Equis Lager Especial,Dos Equis,en,Heineken International,A group of friends at a cabin decide to get on the road before traffic gets bad but quickly reverse course when a bear attacks their car. They decide to beat the traffic by staying longer and enjoying a taste of Dos Equis while waiting.
https://d3npuic909260z.cloudfront.net/003/421/338/OFV4.mp4,Michelob ULTRA,Michelob,en,Anheuser-Busch,"Michelob ULTRA wants to help you get back to the things you love, like being on the edge of your seat and feeling like youre on top of the world. With its Team ULTRA Summer Sweepstakes, you can win special prizes by collecting all six limited-edition signature Michelob ULTRA bottles."
https://d3npuic909260z.cloudfront.net/003/421/490/OFYg.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"On the surface, a rodeo queen and a roller derby skater might not have a lot in common, but these two athletes agree that their specialties set them apart from the crowd. They both see themselves as an inspiration for tough girls everywhere, and after a competition, they both enjoy just chilling out with a Miller Lite."
https://d3npuic909260z.cloudfront.net/002/332/176/ofz_.mp4,Shiner Beer Shiner Bock,Shiner Beer,en,NULL,"In Shiner Country, a man opens the smoker to check on his glorious brisket after turning off his phone alarm at 2 a.m. Hes got an old movie playing on the TV and a couple of empty beer bottles out on the patio table... only 10 more hours to go."
https://d3npuic909260z.cloudfront.net/003/345/387/Og3S.mp4,Miller High Life Miller High Life,Miller High Life,en,Molson Coors Brewing Company,"A beer enthusiast asks the question, if champagne can only come from Champagne, France, then why is the champagne of beers any different. Much like its corked bottle brethren, Miller High Life delivers a bubbly and crisp refreshment in a smaller bottle. With traits like that, the beer enthusiast says that Miller High Life should be given its own official region in Wisconsin and encourages viewers to sign the petition to make it so."
https://d3npuic909260z.cloudfront.net/003/352/238/OGuI.mp4,Budweiser Budweiser | Budweiser Select | Budweiser Zero Budweiser Zero,Budweiser,en,Anheuser-Busch,"Whether youre firing up the grill, lounging by the pool, or just enjoying the sunshine, Budweiser invites you to give your Memorial Day weekend an upgrade with its limited-edition patriotic cans."
https://d3npuic909260z.cloudfront.net/003/350/472/OGZw.mp4,Stella Artois Stella Artois,Stella Artois,en,Anheuser-Busch,"Families and friends dance, sign and gather at their tables to the tune of The Drifters Come On Over to My Place as they all rejoice at the return of normalcy and social gatherings. The beer crafters show that with good people and a cold Stella Artois, your table is ready in the Life Artois."
https://d3npuic909260z.cloudfront.net/003/428/884/OH0x.mp4,Stella Artois Stella Artois,Stella Artois,en,Anheuser-Busch,Padma Lakshmi says that people often have a local establishment they like to have drinks at and a favorite table they like to sit at. She believes the people and conversations at these tables can be lifechanging. Lakshmi encourages you to dine at your favorite restaurant and get your first chalice covered by Stella Artois.
https://d3npuic909260z.cloudfront.net/002/428/543/oH36.mp4,BON & VIV Spiked Seltzer Grapefruit | BON & VIV Spiked Seltzer Lemon Lime | BON & VIV Spiked Seltzer Pear Elderflower | BON & VIV Spiked Seltzer Spiked Seltzer,BON & VIV Spiked Seltzer,en,Anheuser-Busch,Bon & Viv Spiked Seltzer has zero grams of sugar and is made with natural fruit flavors for what Bon & Viv believes is the perfect balance of flavor and refreshment for 90 calories.
https://d3npuic909260z.cloudfront.net/003/426/222/OHbl.mp4,Angry Orchard Crisp Apple,Angry Orchard,en,Boston Beer Company,"If you like the taste of fresh apples, Angry Orchard invites you to taste some of its hard cider. With two apples need to make each bottle, the brewery promises a refreshing cider thats crisp and not too sweet."
https://d3npuic909260z.cloudfront.net/002/463/544/ohF3.mp4,Michelob Golden Light,Michelob,en,Anheuser-Busch,"As a group of hockey fans enjoy the game from the comfort of home with Michelob Golden Light in hand, the beer company says home ice advantage takes on a whole new meaning here."
https://d3npuic909260z.cloudfront.net/003/462/573/OhGl.mp4,Michelob ULTRA,Michelob,en,Anheuser-Busch,"Usain Bolt launches from the starting block and dashes down a black-and-white track. As he gains speed, bolts of lightning rain down, striking the pavement and causing the earth to crumble around him. A dramatic voice narrates that this is what happens when you devote your life to sacrifice, and Usain suddenly stops in his tracks, drops his serious demeanor, and chuckles that hes never lived like that. Rather, the athlete spends his days dancing with his friends and drinking Michelob ULTRA. With 95 calories and 2.6 carbs, Michelob ULTRA says its a beer worth enjoying."
https://d3npuic909260z.cloudfront.net/003/462/570/OhGp.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"Durante un evento de red de contactos, un hombre se siente abrumando entre tanta gente. Cuando ve una lata de Miller Lite que va deslizando sobre una mesa, el hombre lo agarra y es absorbido por la máquina de imprimir que lo lleva a casa de sus amigos."
https://d3npuic909260z.cloudfront.net/003/425/755/OHI7.mp4,Michelob ULTRA Pure Gold,Michelob,en,Anheuser-Busch,"As these bikers tear through muddy mountain trails to arrive at a picturesque sunset, Michelob invites viewers for a chance to fly their biking gear for free by entering the Board Your Gear sweepstakes."
https://d3npuic909260z.cloudfront.net/003/425/802/OHIm.mp4,Michelob ULTRA,Michelob,en,Anheuser-Busch,"Whether your idea of a comeback is the U.S. Womens National Soccer Team winning the World Cup -- or maybe just cheers-ing with your friends on a summer day -- Michelob ULTRA wants to help you celebrate the small victories. With the Team ULTRA Summer Sweepstakes, you can win special prizes by collecting all six limited-edition signature bottles. Youre invited to learn more online."
https://d3npuic909260z.cloudfront.net/003/283/442/OI1I.mp4,Corona Premier Corona Premier,Corona Premier,es,Constellation Brands,"En una playa, Zoe Saldana piensa que hacer más no da. Ahora, ella está tratando de hacer más menos y hacer menos más. Con una Corona Premier en mano, ella decide cómo subirse a una hamaca sin botar su cerveza."
https://d3npuic909260z.cloudfront.net/003/450/079/Oi2Z.mp4,Michelob ULTRA,Michelob,en,Anheuser-Busch,"As they finish their workout, a trio of runners wonders which bar they should try. Luckily for them, Usain Bolt happens to be pointing to the one right in front of them. They take the hint, as does the next group. Michelob encourages you to trade your miles for beer with its ULTRA Beer Run."
https://d3npuic909260z.cloudfront.net/003/285/433/OIax.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"This rigid family tea-sipping affair wasnt going to cut it for this young woman, which is why she is fortunate to be swallowed up by her couch and sent to a campfire with her Miller Lite-drinking friends. They were waiting for her, and Miller Lite says your friends are waiting, too."
https://d3npuic909260z.cloudfront.net/003/283/351/OIbF.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Mango | White Claw Hard Seltzer Watermelon,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,"To the tune of Zach Saids Dance, a woman roller skates into the store to get some White Claw Hard Seltzer. White Claw invites you to enjoy your day with its alcoholic beverages."
https://d3npuic909260z.cloudfront.net/003/450/337/Oif2.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"During an office social gathering consisting of boring and familiar conversations, this employee finds himself distracted by a Miller Lite can on a table that appears to move on its own. After picking up the can, he is suddenly sucked into a printer, which transports him to a room where his friends are waiting to play a round of ping pong with a Miller Lite in hand."
https://d3npuic909260z.cloudfront.net/003/285/141/OIHw.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Mango | White Claw Hard Seltzer Watermelon,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,A group of friends laughs as they skate through a pool filled with balloons and drink White Claw Hard Seltzer. White Claw invites you to enjoy its alcoholic beverages in a way that is uniquely you.
https://d3npuic909260z.cloudfront.net/003/282/868/OIIk.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Mango | White Claw Hard Seltzer Watermelon,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,"To the beat of WHOs Hey! Get Out the Way, this woman roller skates into the store to get some White Claw Hard Seltzer. Whether its her late-night beach volleyball adventures or a house party, this drink is the ideal compliment to all of her social escapades."
https://d3npuic909260z.cloudfront.net/003/282/901/OIIM.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Mango | White Claw Hard Seltzer Watermelon,White Claw Hard Seltzer,es,Mark Anthony Wine & Spirits,"Mientras que una joven patina por la calle, ella entra a una tienda para comprar unas bebidas de White Claw Hard Setlzer."
https://d3npuic909260z.cloudfront.net/002/448/946/oikZ.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"While everyone in the kingdom chats during a commercial break, the king encourages viewers to fill their goblets with a crisp Bud Light. However, he says they better hurry before the game starts."
https://d3npuic909260z.cloudfront.net/003/283/227/OIOX.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Mango | White Claw Hard Seltzer Watermelon,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,"To the tune of Bad Kids by TTRRUUCES, a group of friends embarks on a leisurely camping trip. Once theyve reached their destination, they sit around the campfire, make Smores, and enjoy cans of White Claw Hard Seltzer."
https://d3npuic909260z.cloudfront.net/003/449/946/OiqY.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Mango | White Claw Hard Seltzer Watermelon,White Claw Hard Seltzer,es,Mark Anthony Wine & Spirits,Estos amigos tienen un día divertido en un barco mientras que nadan y bailan juntos. Todos disfrutan de unas bebidas White Claw Hard Seltzer.
https://d3npuic909260z.cloudfront.net/003/452/947/OiUF.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Mango | White Claw Hard Seltzer Watermelon,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,"As a bunch of friends gather both at bars and on motor boats, happily enjoying White Claw Hard Seltzer and dancing the day away, the seltzer brand invites viewers to join the party with a simple lets."
https://d3npuic909260z.cloudfront.net/002/377/573/ojL2.mp4,Labatt Beer Blue | Labatt Beer Blue Citra | Labatt Beer Blue Light | Labatt Beer Blue Light Grapefruit,Labatt Beer,en,Anheuser-Busch,"Labatt Beer invites you to imagine what your life could be like if you spent it at the lake. Instead of boring office parties, crowded elevators and lonely laundromats, you could be out on the water partying with all your friends. Labatt says theres a better you out there and encourages you to seize the lake."
https://d3npuic909260z.cloudfront.net/003/379/512/OjlY.mp4,Kona Brewing Company Big Wave Golden Ale,Kona Brewing Company,en,NULL,"The Kona Brewing brothers address their neighbors on the mainland and speak on the struggles of the workday. Professional surfer, Kelly Slater, claims he could have used a few more big waves during his board meeting. Luckily for him, the brothers have some ice-cold bottles of Kona Brewing Big Wave Golden Ale to give to the exhausted master of the ocean."
